"_type","id_vea","name","oferta","parents","price","unit_price"
"VeaArticle","463185","RAVIOLON LA SALTEÑA PARMESANO Y MUZZARELLA X 350 GRS-PAQ-GR.-350","","Menú,Lácteos,Pastas, Tapas, Pre-Pizza,Pastas Frescas,Pastas Rellenas","$61.60","$176 x Kg"
"VeaArticle","463186","RAVIOLON LA SALTEÑA PECHUGA Y VEGETALES X 350 GRS-PAQ-GR.-350","","Menú,Lácteos,Pastas, Tapas, Pre-Pizza,Pastas Frescas,Pastas Rellenas","$61.60","$176 x Kg"
"VeaArticle","220985","SACOTINOS LA SALTEÑA 4 QUESOS BANDEJA 400 G","","Menú,Lácteos,Pastas, Tapas, Pre-Pizza,Pastas Frescas,Pastas Rellenas","$62.20","$155.5 x Kg"
"VeaArticle","220984","SACOTINOS LA SALTEÑA POLLO Y VERDURA BANDEJA 400 G","","Menú,Lácteos,Pastas, Tapas, Pre-Pizza,Pastas Frescas,Pastas Rellenas","$62.20","$155.5 x Kg"
"VeaArticle","237663","SORRENTINOS PUNTO & PASTA PAQUETE 500 G","","Menú,Lácteos,Pastas, Tapas, Pre-Pizza,Pastas Frescas,Pastas Rellenas","$39.90","$79.8 x Kg"
"VeaArticle","216901","TORTELLETTIS PUNTO & PASTA X 500 GR","","Menú,Lácteos,Pastas, Tapas, Pre-Pizza,Pastas Frescas,Pastas Rellenas","$36.90","$73.8 x Kg"
"VeaArticle","467244","CAFFE LATTE LA SERENISIMA X 250 CC-BRK-GR.-250","","Menú,Lácteos,Leches,Chocolatadas","$15.89","$63.56 x Kg"
"VeaArticle","467247","CAFFE LATTE LA SERENISIMA BOTELLA X 1 LT-BOT","","Menú,Lácteos,Leches,Chocolatadas","$30.99","$30.99 x Lt"
"VeaArticle","467246","CAPPUCCINO LIGHT LA SERENISIMA BOTELLA X 1 LT-BOT-LT.-1","","Menú,Lácteos,Leches,Chocolatadas","$30.99","$30.99 x Lt"
"VeaArticle","467243","CAPPUCCINO LIGHT LA SERENISIMA X 250 CC-BRK-GR.-250","","Menú,Lácteos,Leches,Chocolatadas","$15.89","$63.56 x Kg"
"VeaArticle","447060","LECHE CHOCOLATADA BAGGIO-LATTE-BRK-ML.-200","","Menú,Lácteos,Leches,Chocolatadas","$8.90","$44.5 x Lt"
"VeaArticle","5849","LECHE CHOCOLATADA CINDOR BRICK 250 CC","","Menú,Lácteos,Leches,Chocolatadas","$21.40","$85.6 x Lt"
"VeaArticle","459360","LECHE CHOCOLATADA CINDOR MID X 1 LITRO-BRK-LT.-1","","Menú,Lácteos,Leches,Chocolatadas","$37.49","$37.49 x Lt"
"VeaArticle","274642","LECHE CHOCOLATADA LA SUIPACHENSE X 1 LT-SCH-LT.-1","","Menú,Lácteos,Leches,Chocolatadas","$12.40","$12.4 x Lt"
"VeaArticle","114015","LECHE CHOCOLATADA MILKAUT BRICK X 200 CC","","Menú,Lácteos,Leches,Chocolatadas","$12.99","$64.95 x Lt"
"VeaArticle","15280","LECHE CHOCOLATADA MILKAUT UAT X 1 L","","Menú,Lácteos,Leches,Chocolatadas","$30.99","$30.99 x Lt"
"VeaArticle","436521","LECHE CHOCOLATADA SANCOR SHAKE-SHAKE-BRK-CC.-250","","Menú,Lácteos,Leches,Chocolatadas","$19.49","$77.96 x Lt"
"VeaArticle","266600","LECHE CHOCOLATADA SANCOR X 1L","","Menú,Lácteos,Leches,Chocolatadas","$30.41","$30.41 x Lt"
"VeaArticle","472750","LECHE CHOCOLATADA SHIMY SANCOR X 200 ML-BRK-GR.-200","","Menú,Lácteos,Leches,Chocolatadas","$15.99","$79.95 x Kg"
"VeaArticle","282202","LECHE ENTERA LA SERENISIMA U.A.T","","Menú,Lácteos,Leches,Chocolatadas","$10.79","$53.95 x Lt"
"VeaArticle","282206","LECHE ENTERA LA SERENISIMA U.A.T.","","Menú,Lácteos,Leches,Chocolatadas","$10.79","$53.95 x Lt"
"VeaArticle","458170","SEREMIX LICUADO BANANA-VAINILLA LS-SCH-LT.-1","","Menú,Lácteos,Leches,Chocolatadas","$25.49","$25.49 x Lt"
"VeaArticle","467245","VAINILLA FLAKES LA SERENISIMA BOTELLA X 1 LT-BOT-LT.-1","","Menú,Lácteos,Leches,Chocolatadas","$30.99","$30.99 x Lt"
"VeaArticle","467242","VAINILLA FLAKES LA SERENISIMA X 250 CC-BRK-GR.-250","","Menú,Lácteos,Leches,Chocolatadas","$15.89","$63.56 x Kg"
"VeaArticle","16345","JUMBO PACK LECHE DESCREMADA SANCOR U.A.T. X 1 L LLEVANDO 12 UNIDADES IGUALES C/U","","Menú,Lácteos,Leches,Descremadas,Larga Vida","$24.99","$24.99 x Lt"
"VeaArticle","472704","LECHE DESCREMADA UAT SANCOR X 250CC-BRK-GR.-250","","Menú,Lácteos,Leches,Descremadas,Larga Vida","$6.25","$25 x Kg"
"VeaArticle","436491","LECHE DESCR LA SERENISIMA U.A.T. EXTRA CALCIO FORTIFICADA C/VIT. BOT X1L","","Menú,Lácteos,Leches,Descremadas,Larga Vida","$27.66","$27.66 x Lt"
"VeaArticle","436492","LECHE DESCR LA SERENISIMA U.A.T. EXTRA CALCIO FORTIFICADO C/VIT A, C, D Y B9.","","Menú,Lácteos,Leches,Descremadas,Larga Vida","$24.61","$24.61 x Lt"
"VeaArticle","436493","LECHE DESCR LA SERENISIMA UAT CALCIO C/HIERRO FORT C/VIT A, C, D Y B9","","Menú,Lácteos,Leches,Descremadas,Larga Vida","$23.89","$23.89 x Lt"
"VeaArticle","436523","LECHE DESCREMADA SANCOR U.A.T. NUESTROS TAMBOS 0%-NUESTROS TAMBOS-0%-BRK-GR.-100","","Menú,Lácteos,Leches,Descremadas,Larga Vida","$25.99","$259.9 x Kg"
"VeaArticle","437098","LECHE DESCREMADA SANCOR U.A.T.-NUESTROS TAMBOS-CON FIBRA-BRK-GR.-100","","Menú,Lácteos,Leches,Descremadas,Larga Vida","$25.99","$259.9 x Kg"
"VeaArticle","437105","LECHE DESCREMADA SANCOR UAT MULTINUTRIENTES NUESTROS TAMBOS-NUESTROS TAMBOS-CON HIERRO Y VITAMINA C-","","Menú,Lácteos,Leches,Descremadas,Larga Vida","$25.99","$259.9 x Kg"
"VeaArticle","426369","LECHE VEA U.A.T. DESCREMADA-BRK-LT.-1","","Menú,Lácteos,Leches,Descremadas,Larga Vida","$19.25","$19.25 x Lt"
"VeaArticle","434497","LECHE DESCR LA SERENISIMA EXTRA CALCIO C/VIT B9. SCH X1L","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$17.79","$17.79 x Lt"
"VeaArticle","435115","LECHE DESCR LA SERENISIMA ULTRAPASTEURIZADA EXTRA CALCIO C/VIT","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$22.99","$22.99 x Lt"
"VeaArticle","85541","LECHE DESCREMADA ARMONIA MICROFILTRADA SACHET 1 LT","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$11.90","$11.9 x Lt"
"VeaArticle","86602","LECHE DESCREMADA CABAÑA SANTA BRIGIDA ULTRA PASTEURIZADA SACHET 1 LT","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$11.87","$11.87 x Lt"
"VeaArticle","136650","LECHE DESCREMADA LA SERENISIMA DESLACTOSADA BRICK 500 CC","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$14.79","$29.58 x Lt"
"VeaArticle","161437","LECHE DESCREMADA LA SERENISIMA SERECOL SQUARE BRICK 1 LT","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$37.99","$37.99 x Lt"
"VeaArticle","168156","LECHE DESCREMADA LA SERENISIMA SERECOL MANZANA BRICK 1 LT","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$37.99","$37.99 x Lt"
"VeaArticle","424653","LECHE DESCREMADA LA SERENISIMA SERECOL-SERECOL-NARANJA - DURAZNO-BRK-LT.-1","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$37.99","$37.99 x Lt"
"VeaArticle","274636","LECHE DESCREMADA LA SUIPACHENSE X 1 LT-ULTRA PASTEURIZADA-SCH-LT.-1","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$13.00","$13 x Lt"
"VeaArticle","87509","LECHE DESCREMADA SANCOR A+ PARCIALMENTE DESCREMADA SACHET 1 LT","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$16.79","$16.79 x Lt"
"VeaArticle","5700","LECHE LA SERENISIMA DESCREMA DE LECHEDA ULTRA PASTEURIZADA SACHET X 1 LT.","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$16.59","$16.59 x Lt"
"VeaArticle","402902","LECHE LS FIBRACTIVA SQUARE X1LT-BRK-LT.-1","","Menú,Lácteos,Leches,Descremadas,Refrigeradas","$25.49","$25.49 x Lt"
"VeaArticle","458232","PAN PARA HAMBURGUESAS BIMBO-ACTI LECHE-CON SESAMO-BSA-GR.-210","","Menú,Panadería y Pastas,Panadería,Pan Hamburg. y Panchos,Envasado","$32.80","$156.19 x Kg"
"VeaArticle","458240","PAN PARA HAMBURGUESAS LACTAL-BSA-GR.-210","","Menú,Panadería y Pastas,Panadería,Pan Hamburg. y Panchos,Envasado","$12.75","$60.71 x Kg"
"VeaArticle","137941","PAN PARA HAMBURGUESAS VEA PAQ 210 GR.","","Menú,Panadería y Pastas,Panadería,Pan Hamburg. y Panchos,Envasado","$16.99","$80.90 x Kg"
"VeaArticle","137940","PAN PARA HAMBURGUESAS VEA CON SÉSAMO PAQ 210 GR.","","Menú,Panadería y Pastas,Panadería,Pan Hamburg. y Panchos,Envasado","$22.95","$109.29 x Kg"
"VeaArticle","458234","PAN PARA PANCHOS BIMBO-ACTI LECHE-BSA-GR.-210","","Menú,Panadería y Pastas,Panadería,Pan Hamburg. y Panchos,Envasado","$32.70","$155.71 x Kg"
"VeaArticle","201758","PAN PARA PANCHOS DOÑA NOLY X 6 UN.","","Menú,Panadería y Pastas,Panadería,Pan Hamburg. y Panchos,Envasado","$24.09","$114.71 x Kg"
"VeaArticle","458235","PAN PARA PANCHOS FARGO-BSA-GR.-210","","Menú,Panadería y Pastas,Panadería,Pan Hamburg. y Panchos,Envasado","$32.00","$152.38 x Kg"
"VeaArticle","458239","PAN PARA PANCHOS LACTAL X 210GR","","Menú,Panadería y Pastas,Panadería,Pan Hamburg. y Panchos,Envasado","$12.75","$60.71 x Kg"
"VeaArticle","137942","PAN PARA PANCHOS VEA PAQ 210 GR.","","Menú,Panadería y Pastas,Panadería,Pan Hamburg. y Panchos,Envasado","$16.59","$79 x Kg"
"VeaArticle","213630","BAGUETTIN SALVADO ELABORACION LOCAL 1 U","","Menú,Panadería y Pastas,Panadería,Pan Negro,Elaboración Propia","$6.90","$6.9 x Unidades"
"VeaArticle","85753","PANECILLOS CASERITOS DE SALVADO ELABORACION LOCAL KG","","Menú,Panadería y Pastas,Panadería,Pan Negro,Elaboración Propia","$49.90","$49.9 x Kg"
"VeaArticle","455631","PAN DE SALVADO DOÑA NOLY DIET-DIET-BSA-GR.-360","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$32.90","$91.39 x Kg"
"VeaArticle","455634","PAN DE SALVADO DOÑA NOLY-DOBLE-BSA-GR.-540","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$49.99","$92.57 x Kg"
"VeaArticle","455638","PAN DE SALVADO DOÑA NOLY-MULTICEREAL-BSA-GR.-540","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$49.99","$92.57 x Kg"
"VeaArticle","455633","PAN DE SALVADO DOÑA NOLY-TRIPLE SALVADO-BSA-GR.-540","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$49.99","$92.57 x Kg"
"VeaArticle","458244","PAN FARGO SALVADO DIET-BSA-GR.-400","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$52.20","$130.5 x Kg"
"VeaArticle","256328","PAN INTEGRAL FARGO ALL NATURAL PAQ. X 530 GR","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$72.80","$137.36 x Kg"
"VeaArticle","458249","PAN INTEGRAL FARGO-DOBLE-INTEGRAL-BSA-GR.-540","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$59.70","$110.56 x Kg"
"VeaArticle","458250","PAN LACTAL DE SALVADO-BSA-GR.-380","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$39.80","$104.74 x Kg"
"VeaArticle","458251","PAN LACTAL DE SALVADO-BSA-GR.-630","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$62.70","$99.52 x Kg"
"VeaArticle","467305","PAN SALV DOBLE XL FARGO 900G F-PAQ-GR.-900","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$78.30","$87 x Kg"
"VeaArticle","243304","PAN VEA CON SALVADO LIGHTS X 360 GR BSA 360 GR.","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$29.85","$82.92 x Kg"
"VeaArticle","374680","PAN VEA CON SALVADO LIGHTS-FAMILIAR-PAQ-GR.-620","","Menú,Panadería y Pastas,Panadería,Pan Negro,Envasado","$47.00","$75.81 x Kg"
"VeaArticle","346537","PAN LACTAL MULTICEREAL X 400 GR","","Menú,Panadería y Pastas,Panadería,Pan Blanco,Elaboración Propia","$24.90","$62.25 x Kg"
"VeaArticle","415929","CAR.HALLS SPM STR LYPTUS 24X3-PAQ-UN.-3","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$20.99","$7.00 x Unidades"
"VeaArticle","88320","CARAMELOS ALKA DUROS CHERRY PAQUETE 200 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$35.49","$177.45 x Kg"
"VeaArticle","213372","CARAMELOS ARCOR ACIDOS BOLSA 150 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$26.80","$178.67 x Kg"
"VeaArticle","18762","CARAMELOS ARCOR DUROS FRUTALES SURTIDO RODAJAS BOLSA 930 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$162.19","$174.40 x Kg"
"VeaArticle","207300","CARAMELOS ARCOR DUROS RELLENOS MENTA CHOCOLATE PAQUETE 150 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$14.89","$99.27 x Kg"
"VeaArticle","207301","CARAMELOS ARCOR DUROS RELLENOS MIEL PAQUETE 150 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$14.89","$99.27 x Kg"
"VeaArticle","208257","CARAMELOS CRAZY DUROS FRUTALES RODAJAS BOLSA 465 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$81.30","$174.84 x Kg"
"VeaArticle","456349","CARAMELOS DUROS SURTIDO CRISTAL X 935 GR-PAQ-GR.-935","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$156.00","$166.84 x Kg"
"VeaArticle","206940","CARAMELOS MENTA CRISTAL DUROS BOLSA 150 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$26.89","$179.27 x Kg"
"VeaArticle","252516","CARAMELOS MENTA CRISTAL DUROS FRESH BOLSA 465 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$78.10","$167.96 x Kg"
"VeaArticle","19289","CARAMELOS MENTA CRISTAL DUROS X 1 KG BSA 935 GR.","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$156.00","$166.84 x Kg"
"VeaArticle","255508","CARAMELOS MENTHO PLUS DUROS X 3 UN CHERRY BLI 3 UN.","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$20.40","$224.18 x Kg"
"VeaArticle","255509","CARAMELOS MENTHO PLUS DUROS X 3 UN MENTOL BLI 3 UN.","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$20.40","$224.18 x Kg"
"VeaArticle","18679","CARAMELOS STANI DUROS 1/2 HORA BSA 800 GR.","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$122.65","$153.31 x Kg"
"VeaArticle","291785","MTHO.PLUS S/A.CHERRY","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Duros","$3.85","$12.66 x 100 Gr"
"VeaArticle","203787","CARAMELOS ARCOR BUTTER TOFFES MASTICABLES RELLENOS CHOCOLATE BOLSA 150 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$28.45","$189.67 x Kg"
"VeaArticle","202548","CARAMELOS ARCOR BUTTER TOFFES MASTICABLES RELLENOS LECHE BOLSA 150 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$28.45","$189.67 x Kg"
"VeaArticle","474722","CARAMELOS ARCOR BUTTER TOFFES MASTICABLES RELLENOS-BSA-GR.-40","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$14.35","$35.88 x 100 Gr"
"VeaArticle","380312","CARAMELOS BILLIKEN MASTICABLES RELLENOS X200U-FRUTAL-MAS-BSA-UN.-200","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$71.35","$118.92 x Kg"
"VeaArticle","380313","CARAMELOS BILLIKEN MASTICABLES RELLENOS X200U-YOGURT-MAS-BSA-UN.-200","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$71.35","$118.92 x Kg"
"VeaArticle","451894","CARAMELOS BUTTER TOFEES CHOCOLATE BLANCO X959G-PAQ-GR.-959","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$133.85","$139.57 x Kg"
"VeaArticle","382845","CARAMELOS FLYNN PAFF MASTICABLES FRUTALES X128GR-TUTTI FRUTTI-BSA-GR.-128","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$20.45","$159.77 x Kg"
"VeaArticle","447536","CARAMELOS MASTICABLES ARCOR ZOO X498G-PAQ-GR.-498","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$88.55","$177.81 x Kg"
"VeaArticle","448576","CARAMELOS MASTICABLES PICO DULCE X150GR-PAQ-GR.-150","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$25.29","$168.6 x Kg"
"VeaArticle","431133","CARAMELOS MOGUL CONFITADOS X40GR-CONFITADO-BSA-GR.-40","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$13.55","$33.88 x 100 Gr"
"VeaArticle","427464","CARAMELOS MOGUL MASTICABLES X 700GR.-BSA-GR.-700","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$121.20","$173.14 x Kg"
"VeaArticle","433583","CARAMELOS MOGUL MASTICABLES-BSA-GR.-150","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$25.99","$173.27 x Kg"
"VeaArticle","828","CARAMELOS PALITOS DE LA SELVA MASTICABLES FRUTALES BOLSA 660 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$143.39","$217.26 x Kg"
"VeaArticle","177992","CARAMELOS SUGUS MASTICABLES FRUTALES CONFITADO PAQUETE 50 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$15.45","$30.9 x 100 Gr"
"VeaArticle","210924","CARAMELOS SUGUS MASTICABLES FRUTALES PLEGADO PAQUETE 150 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$25.15","$167.67 x Kg"
"VeaArticle","181617","CARAMELOS SUGUS MASTICABLES FRUTALES VARIOS GUSTOS PAQUETE 700 G","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$125.59","$179.41 x Kg"
"VeaArticle","268383","CARAMELOS SUGUS SURTIDOS UVA - CEREZA - LIMON X 700 GRS.","","Menú,Galletitas y Golosinas,Golosinas,Caramelos, Chupetines,Caramelos Masticables","$114.10","$163 x Kg"
"VeaArticle","418501","ALFAJOR MILKA MOUSSE BCO 24X6X42GR.-PAQ-GR.-42","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Blancos","$64.00","$152.38 x 100 Gr"
"VeaArticle","229943","ALFAJOR FANTOCHE BLANCO CON DULCE DE LECHE TRIPLE PAQUETE 3 U","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Blancos","$34.20","$11.4 x Unidades"
"VeaArticle","433114","ALFAJOR FANTOCHE BLANCO-BJA-GR.-900","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Blancos","$22.90","$3.82 x Unidades"
"VeaArticle","354368","ALFAJOR TOFI TRIPLE BLANCO CON DULCE DE LECHE X 73 GR","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Blancos","$14.25","$195.21 x Kg"
"VeaArticle","257725","ALFAJORES BAGLEY BLANCOS CON DULCE DE LE","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Blancos","$11.75","$23.5 x 100 Gr"
"VeaArticle","257726","ALFAJORES BAGLEY BLANCOS CON DULCE DE LECHE PAQUETE 6 U","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Blancos","$56.89","$189.63 x Kg"
"VeaArticle","274311","ALFAJORES BON O BON BLANCOS X 40 GR-PAQ-GR.-40","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Blancos","$9.20","$23 x 100 Gr"
"VeaArticle","122331","ALFAJORES JORGITO BLANCOS MINI GLASEADO PAQUETE X 6 UN.","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Blancos","$27.80","$179.35 x Kg"
"VeaArticle","122330","ALFAJORES JORGITO BLANCOS PAQUETE 6 U","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Blancos","$60.15","$200.5 x Kg"
"VeaArticle","464712","CHOC ROCKLETS BOLSA 150G-CHOCOLATE-BSA-GR.-150","","Menú,Galletitas y Golosinas,Golosinas,Grajeas","$42.85","$285.67 x Kg"
"VeaArticle","260256","CONFITES ROCKLET´S MINI DE CHOCOLATE PAQ. X 120 GR","","Menú,Galletitas y Golosinas,Golosinas,Grajeas","$26.59","$221.58 x Kg"
"VeaArticle","233549","CONFITES ROCKLET´S DE CHOCOLATE CON MANI PAQUETE 40 G","","Menú,Galletitas y Golosinas,Golosinas,Grajeas","$13.00","$32.5 x 100 Gr"
"VeaArticle","232971","CONFITES ROCKLET´S DE CHOCOLATE PAQUETE 40 G","","Menú,Galletitas y Golosinas,Golosinas,Grajeas","$13.00","$32.5 x 100 Gr"
"VeaArticle","359294","CONFITES ROCKLET´S DE CHOCOLATE X 50 GR-MAX-PAQ-GR.-50","","Menú,Galletitas y Golosinas,Golosinas,Grajeas","$13.25","$26.5 x 100 Gr"
"VeaArticle","474725","CONFITES ROCKLET´S DE CHOCOLATE-CONFITADO-BSA-GR.-50","","Menú,Galletitas y Golosinas,Golosinas,Grajeas","$11.73","$23.46 x 100 Gr"
"VeaArticle","450272","LENTEJAS DE CHOCOLATE CITOS COFLER X40GR-PAQ-GR.-40","","Menú,Galletitas y Golosinas,Golosinas,Grajeas","$14.35","$35.88 x 100 Gr"
"VeaArticle","450271","LENTEJAS DE CHOCOLATE CITOS CON BOB X40GR-PAQ-GR.-40","","Menú,Galletitas y Golosinas,Golosinas,Grajeas","$14.35","$35.88 x 100 Gr"
"VeaArticle","450273","LENTEJAS DE CHOCOLATE CITOS MENTA AGUILA X40GR-PAQ-GR.-40","","Menú,Galletitas y Golosinas,Golosinas,Grajeas","$14.35","$35.88 x 100 Gr"
"VeaArticle","451617","ALF TATIN NEGRO X6 PAQ 198GR-CON DULCE DE LECHE-PAQ-GR.-198","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$31.59","$159.55 x Kg"
"VeaArticle","418500","ALFAJOR MILKA MOUSSE LECHE 24X6X42GR.-PAQ-GR.-42","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$64.00","$152.38 x 100 Gr"
"VeaArticle","375406","ALFAJOR COFLER BLOCK X60GR-PAQ-GR.-60","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$17.59","$293.17 x Kg"
"VeaArticle","229940","ALFAJOR FANTOCHE NEGRO CON DULCE DE LECHE TRIPLE PAQUETE 3 U","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$34.20","$11.4 x Unidades"
"VeaArticle","426285","ALFAJOR FANTOCHE NEGRO CON DULCE DE LECHE 6X50GR-PAQ-GR.-300","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$48.85","$162.83 x Kg"
"VeaArticle","433112","ALFAJOR FANTOCHE NEGRO-BJA-GR.-900","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$22.90","$3.82 x Unidades"
"VeaArticle","412203","ALFAJOR TERRABUSI CHOCOLATE TOONIX 6 X 50 GRAMOS","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$48.35","$8.06 x Unidades"
"VeaArticle","435098","ALFAJOR TITA X 36 GRS.-PAQ-GR.-36","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$8.10","$22.5 x 100 Gr"
"VeaArticle","257723","ALFAJORES BAGLEY NEGROS CON DULCE DE LEC","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$11.75","$23.5 x 100 Gr"
"VeaArticle","257724","ALFAJORES BAGLEY NEGROS CON DULCE DE LECHE PAQUETE 6 U","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$58.55","$195.17 x Kg"
"VeaArticle","941","ALFAJORES BON O BON NEGROS PAQUETE 6 U","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$45.49","$189.54 x Kg"
"VeaArticle","122334","ALFAJORES JORGITO NEGROS CON DULCE DE LECHE MINI PAQUETE X 6 UN.","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$27.80","$179.35 x Kg"
"VeaArticle","122332","ALFAJORES JORGITO NEGROS CON DULCE DE LECHE PAQUETE 6 U","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$60.15","$182.27 x Kg"
"VeaArticle","441446","ALFAJORES SER NEGROS CON DULCE LECHE-PAQ-UN.-1","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$13.75","$13.75 x Unidades"
"VeaArticle","414873","ALFAJORES TITA  TOONIX X 216 GR.-PAQ-GR.-216","","Menú,Galletitas y Golosinas,Golosinas,Alfajores,Negros","$51.45","$238.19 x Kg"
"VeaArticle","292763","ALFAJOR MINI TORTA AGUILA PAQ. X 3 UN","","Menú,Galletitas y Golosinas,Golosinas,Bombones y Bocaditos","$45.50","$210.65 x Kg"
"VeaArticle","80681","ALMENDRAS VIZZIO CON CHOCOLATE CAJA 80 GRS.-","","Menú,Galletitas y Golosinas,Golosinas,Bombones y Bocaditos","$37.65","$470.62 x Kg"
"VeaArticle","358811","BOCADITO VIZZIO X140 GR CROCANTES","","Menú,Galletitas y Golosinas,Golosinas,Bombones y Bocaditos","$40.25","$287.5 x Kg"
"VeaArticle","72601","BOCADITOS CABSHA NEGROS X 180 GR.","","Menú,Galletitas y Golosinas,Golosinas,Bombones y Bocaditos","$78.50","$436.11 x Kg"
